Category,Location,Keyword,Name,URL
quán ốc,"Quận 1, TP. Hồ Chí Minh","quán ốc ở Quận 1, TP. Hồ Chí Minh",Ốc Diệu Bùi Viện,https://www.google.com/maps/place/%E1%BB%90c+Di%E1%BB%87u+B%C3%B9i+Vi%E1%BB%87n/data=!4m7!3m6!1s0x31752f1625256d8b:0x8c00e1c5fda8ba60!8m2!3d10.7671587!4d106.6918683!16s%2Fg%2F11fkn152qw!19sChIJi20lJRYvdTERYLqo_cXhAIw?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Chè Cô Giang,https://www.google.com/maps/place/Ch%C3%A8+C%C3%B4+Giang/data=!4m7!3m6!1s0x31752f146a8de093:0xd66dcbf085ca8893!8m2!3d10.7634709!4d106.695598!16s%2Fg%2F11flt90n3j!19sChIJk-CNahQvdTERk4jKhfDLbdY?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Chè Khúc Bạch Thanh,https://www.google.com/maps/place/Ch%C3%A8+Kh%C3%BAc+B%E1%BA%A1ch+Thanh/data=!4m7!3m6!1s0x317528cc0d0a3a59:0xde41fbc5f932f770!8m2!3d10.7938967!4d106.6932545!16s%2Fg%2F11cp5hr3_z!19sChIJWToKDcwodTERcPcy-cX7Qd4?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Ngọc Thạch Quán Q1 ( đặc sản chè Hà Nội ),https://www.google.com/maps/place/Ng%E1%BB%8Dc+Th%E1%BA%A1ch+Qu%C3%A1n+Q1+%28+%C4%91%E1%BA%B7c+s%E1%BA%A3n+ch%C3%A8+H%C3%A0+N%E1%BB%99i+%29/data=!4m7!3m6!1s0x31752f0059e6fbdb:0x51b3e4b54acaf578!8m2!3d10.7691953!4d106.69679!16s%2Fg%2F11vypyqfxs!19sChIJ2_vmWQAvdTERePXKSrXks1E?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Chè Miss Đác chi nhánh 2,https://www.google.com/maps/place/Ch%C3%A8+Miss+%C4%90%C3%A1c+chi+nh%C3%A1nh+2/data=!4m7!3m6!1s0x31752922d19f86c7:0x3a2a13e41ba45550!8m2!3d10.7931596!4d106.6967565!16s%2Fg%2F11qmpj1gk0!19sChIJx4af0SIpdTERUFWkG-QTKjo?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Quán Chè Lâm Vinh Mậu,https://www.google.com/maps/place/Qu%C3%A1n+Ch%C3%A8+L%C3%A2m+Vinh+M%E1%BA%ADu/data=!4m7!3m6!1s0x31752f4062e265c3:0x27472d77ff47c5e!8m2!3d10.7700069!4d106.7006911!16s%2Fg%2F11b807y670!19sChIJw2XiYkAvdTERXnz0f9dydAI?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Chè bà Lộc,https://www.google.com/maps/place/Ch%C3%A8+b%C3%A0+L%E1%BB%99c/data=!4m7!3m6!1s0x31752f7da0ebcff3:0x98b10f7d8ec5c59!8m2!3d10.7884211!4d106.6998537!16s%2Fg%2F11j3w6nmn3!19sChIJ88_roH0vdTERWVzs2PcQiwk?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Ms Có Sweet soup (Cambodian sweet soup),https://www.google.com/maps/place/Ms+C%C3%B3+Sweet+soup+%28Cambodian+sweet+soup%29/data=!4m7!3m6!1s0x31752f1e3d0d2dc5:0x14225266c7f7f0bc!8m2!3d10.7645618!4d106.6772042!16s%2Fg%2F11bccmlrng!19sChIJxS0NPR4vdTERvPD3x2ZSIhQ?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Chè bưởi - há cảo,https://www.google.com/maps/place/Ch%C3%A8+b%C6%B0%E1%BB%9Fi+-+h%C3%A1+c%E1%BA%A3o/data=!4m7!3m6!1s0x31752f143e34f1bd:0x3449b9e222af74c1!8m2!3d10.7636488!4d106.6952905!16s%2Fg%2F11byxd_5ng!19sChIJvfE0PhQvdTERwXSvIuK5STQ?authuser=0&hl=en&rclk=1
quán chè,"Quận 1, TP. Hồ Chí Minh","quán chè ở Quận 1, TP. Hồ Chí Minh",Quán Chè Khúc Bạch Takeaway,https://www.google.com/maps/place/Qu%C3%A1n+Ch%C3%A8+Kh%C3%BAc+B%E1%BA%A1ch+Takeaway/data=!4m7!3m6!1s0x317528cc53ec55e5:0x8fe406a94e26a70f!8m2!3d10.7926881!4d106.6913324!16s%2Fg%2F11csrpth3l!19sChIJ5VXsU8wodTERD6cmTqkG5I8?authuser=0&hl=en&rclk=1
